N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
C554210,2021-05-23 12:16:00,14573.0,United Kingdom,-1,-1.95,12:16:00,23/05/2021
C561588,2021-07-28 10:53:00,15781.0,United Kingdom,-2,-11.9,10:53:00,28/07/2021
551838,2021-05-04 13:31:00,,United Kingdom,-51,0.0,13:31:00,04/05/2021
C561620,2021-07-28 13:40:00,15845.0,United Kingdom,-2,-9.9,13:40:00,28/07/2021
C579903,2021-12-01 08:41:00,18130.0,United Kingdom,-7,-13.65,08:41:00,01/12/2021
C570684,2021-10-11 16:24:00,14535.0,United Kingdom,-6,-23.1,16:24:00,11/10/2021
C537413,2020-12-06 15:07:00,14409.0,United Kingdom,-72,-151.2,15:07:00,06/12/2020
C556668,2021-06-13 16:26:00,15827.0,United Kingdom,-10,-12.6,16:26:00,13/06/2021
C573753,2021-11-01 09:37:00,14329.0,United Kingdom,-1,-0.85,09:37:00,01/11/2021
C576393,2021-11-15 10:34:00,13735.0,United Kingdom,-7,-10.27,10:34:00,15/11/2021
C548727,2021-04-04 09:45:00,17725.0,United Kingdom,-4,-13.8,09:45:00,04/04/2021
C546234,2021-03-10 12:31:00,13599.0,United Kingdom,-6,-17.7,12:31:00,10/03/2021
C570958,2021-10-13 11:30:00,16873.0,United Kingdom,-5,-11.51,11:30:00,13/10/2021
C557874,2021-06-23 13:05:00,14911.0,EIRE,-1,-1.45,13:05:00,23/06/2021
580991,2021-12-06 16:55:00,,United Kingdom,-288,0.0,16:55:00,06/12/2021
542576,2021-01-28 14:56:00,,United Kingdom,-1,0.0,14:56:00,28/01/2021
C538904,2020-12-15 10:29:00,18168.0,United Kingdom,-1,-7.95,10:29:00,15/12/2020
C541779,2021-01-21 11:50:00,13102.0,United Kingdom,-24,-48.8,11:50:00,21/01/2021
C548411,2021-03-31 10:36:00,13316.0,United Kingdom,-1,-162.24,10:36:00,31/03/2021
C576856,2021-11-16 15:51:00,16912.0,United Kingdom,-1,-12.5,15:51:00,16/11/2021
C566579,2021-09-13 13:34:00,,United Kingdom,-1,-6.59,13:34:00,13/09/2021
C565379,2021-09-02 15:17:00,14415.0,United Kingdom,-2,-7.03,15:17:00,02/09/2021
C579758,2021-11-30 14:58:00,14644.0,United Kingdom,-1,-10.95,14:58:00,30/11/2021
C571499,2021-10-17 15:07:00,12454.0,Spain,-1006,-3528.34,15:07:00,17/10/2021
562463,2021-08-05 11:30:00,,United Kingdom,-6,0.0,11:30:00,05/08/2021
556321,2021-06-10 10:50:00,,United Kingdom,-24,0.0,10:50:00,10/06/2021
C559681,2021-07-11 14:51:00,12717.0,Greece,-1,-50.0,14:51:00,11/07/2021
C574886,2021-11-07 14:07:00,14606.0,United Kingdom,-1,-3.75,14:07:00,07/11/2021
C538682,2020-12-13 17:14:00,,United Kingdom,-1,-1130.9,17:14:00,13/12/2020
C557660,2021-06-21 17:43:00,13999.0,United Kingdom,-4,-8.4,17:43:00,21/06/2021
C557062,2021-06-16 14:56:00,13213.0,United Kingdom,-3,-2.15,14:56:00,16/06/2021
C557381,2021-06-20 11:01:00,,EIRE,-1,-1216.12,11:01:00,20/06/2021
577122,2021-11-17 18:33:00,,United Kingdom,-57,0.0,18:33:00,17/11/2021
547998,2021-03-29 10:23:00,,United Kingdom,-2,0.0,10:23:00,29/03/2021
569380,2021-10-03 16:40:00,,United Kingdom,-140,0.0,16:40:00,03/10/2021
565055,2021-08-31 17:11:00,,United Kingdom,-10,0.0,17:11:00,31/08/2021
C541641,2021-01-20 11:00:00,17841.0,United Kingdom,-2,-2.5,11:00:00,20/01/2021
C551330,2021-04-27 16:17:00,17115.0,United Kingdom,-1,-9.95,16:17:00,27/04/2021
C570456,2021-10-10 15:38:00,,United Kingdom,-2,-103.06,15:38:00,10/10/2021
C573084,2021-10-27 14:24:00,13587.0,United Kingdom,-12,-299.4,14:24:00,27/10/2021
C570291,2021-10-10 11:56:00,12731.0,France,-10,-16.5,11:56:00,10/10/2021
C560912,2021-07-21 18:05:00,14400.0,United Kingdom,-4,-15.0,18:05:00,21/07/2021
C581106,2021-12-07 12:14:00,13668.0,United Kingdom,-1,-3.75,12:14:00,07/12/2021
C549254,2021-04-07 12:21:00,13769.0,United Kingdom,-1,-2.95,12:21:00,07/04/2021
549466,2021-04-08 14:22:00,,United Kingdom,-11,0.0,14:22:00,08/04/2021
C569981,2021-10-06 19:36:00,12679.0,France,-4,-11.8,19:36:00,06/10/2021
C567686,2021-09-21 16:42:00,17702.0,United Kingdom,-10,-16.5,16:42:00,21/09/2021
C549532,2021-04-08 17:07:00,16217.0,United Kingdom,-1,-7.06,17:07:00,08/04/2021
C556923,2021-06-15 14:03:00,15400.0,United Kingdom,-30,-49.5,14:03:00,15/06/2021
C567706,2021-09-22 09:46:00,15769.0,United Kingdom,-312,-1326.0,09:46:00,22/09/2021
558890,2021-07-04 15:34:00,,United Kingdom,-24,0.0,15:34:00,04/07/2021
C566925,2021-09-15 15:18:00,12748.0,United Kingdom,-1,-1829.84,15:18:00,15/09/2021
C550013,2021-04-14 10:49:00,12982.0,United Kingdom,-10,-13.34,10:49:00,14/04/2021
C550363,2021-04-18 11:20:00,16033.0,United Kingdom,-1,-7.95,11:20:00,18/04/2021
C570556,2021-10-11 11:10:00,16029.0,United Kingdom,-6480,-11816.64,11:10:00,11/10/2021
C579915,2021-12-01 08:56:00,16570.0,United Kingdom,-2,-7.5,08:56:00,01/12/2021
C544171,2021-02-16 14:13:00,13001.0,United Kingdom,-7,-19.65,14:13:00,16/02/2021
C579764,2021-11-30 15:07:00,14936.0,Channel Islands,-2,-19.6,15:07:00,30/11/2021
C567940,2021-09-22 18:21:00,16984.0,United Kingdom,-1,-12.75,18:21:00,22/09/2021
C556278,2021-06-09 19:53:00,13462.0,United Kingdom,-1,-8.25,19:53:00,09/06/2021
C561594,2021-07-28 11:22:00,17671.0,United Kingdom,-104,-184.08,11:22:00,28/07/2021
C542403,2021-01-27 16:07:00,13534.0,United Kingdom,-4,-31.8,16:07:00,27/01/2021
572480,2021-10-24 13:44:00,,United Kingdom,-100,0.0,13:44:00,24/10/2021
C567712,2021-09-22 10:08:00,13282.0,United Kingdom,-11,-41.25,10:08:00,22/09/2021
556013,2021-06-08 11:46:00,,United Kingdom,-17,0.0,11:46:00,08/06/2021
542883,2021-02-01 13:07:00,,United Kingdom,-40,0.0,13:07:00,01/02/2021
C577688,2021-11-21 11:29:00,13890.0,United Kingdom,-1,-7.95,11:29:00,21/11/2021
C550472,2021-04-18 13:52:00,18009.0,United Kingdom,-2,-5.1,13:52:00,18/04/2021
C539069,2020-12-15 16:57:00,12947.0,United Kingdom,-3,-29.85,16:57:00,15/12/2020
C544422,2021-02-18 15:22:00,12553.0,France,-12,-10.2,15:22:00,18/02/2021
561504,2021-07-27 14:15:00,,United Kingdom,-7,0.0,14:15:00,27/07/2021
560425,2021-07-18 15:15:00,,United Kingdom,-23,0.0,15:15:00,18/07/2021
C563375,2021-08-16 10:27:00,14911.0,EIRE,-15,-63.94,10:27:00,16/08/2021
C573268,2021-10-28 12:50:00,12748.0,United Kingdom,-1,-907.0,12:50:00,28/10/2021
C536758,2020-12-02 14:25:00,13767.0,United Kingdom,-1,-2.1,14:25:00,02/12/2020
C545884,2021-03-07 15:49:00,,United Kingdom,-1,-537.83,15:49:00,07/03/2021
C575257,2021-11-09 11:59:00,13623.0,United Kingdom,-6,-55.44,11:59:00,09/11/2021
C578148,2021-11-23 11:11:00,15117.0,United Kingdom,-1,-1.65,11:11:00,23/11/2021
C544099,2021-02-16 10:17:00,15059.0,United Kingdom,-1,-6.95,10:17:00,16/02/2021
C562119,2021-08-02 16:26:00,13505.0,Switzerland,-11,-29.25,16:26:00,02/08/2021
C538693,2020-12-14 09:59:00,16558.0,United Kingdom,-6,-21.95,09:59:00,14/12/2020
576843,2021-11-16 15:32:00,,United Kingdom,-82,0.0,15:32:00,16/11/2021
C573925,2021-11-02 09:50:00,17109.0,United Kingdom,-8,-7.68,09:50:00,02/11/2021
549032,2021-04-05 17:06:00,,United Kingdom,-6,0.0,17:06:00,05/04/2021
C553924,2021-05-20 09:34:00,12476.0,Germany,-2,-29.9,09:34:00,20/05/2021
537015,2020-12-03 15:41:00,,United Kingdom,-14,0.0,15:41:00,03/12/2020
C557516,2021-06-20 17:07:00,17651.0,United Kingdom,-3,-15.08,17:07:00,20/06/2021
557597,2021-06-21 11:33:00,,United Kingdom,-1440,0.0,11:33:00,21/06/2021
C577040,2021-11-17 13:31:00,15864.0,United Kingdom,-144,-152.64,13:31:00,17/11/2021
C545891,2021-03-07 16:40:00,12754.0,Japan,-1,-16.05,16:40:00,07/03/2021
C565962,2021-09-08 11:25:00,14410.0,United Kingdom,-55,-51.0,11:25:00,08/09/2021
C575669,2021-11-10 15:00:00,12417.0,Belgium,-1,-19.95,15:00:00,10/11/2021
549160,2021-04-06 17:15:00,,United Kingdom,-7,0.0,17:15:00,06/04/2021
C541573,2021-01-19 12:47:00,15311.0,United Kingdom,-4,-13.56,12:47:00,19/01/2021
559375,2021-07-08 10:37:00,,United Kingdom,-300,0.0,10:37:00,08/07/2021
C580507,2021-12-04 13:37:00,15867.0,United Kingdom,-2,-14.85,13:37:00,04/12/2021
C551196,2021-04-27 11:26:00,17069.0,United Kingdom,-6,-13.5,11:26:00,27/04/2021
576566,2021-11-15 13:39:00,,United Kingdom,-186,0.0,13:39:00,15/11/2021
C543384,2021-02-07 16:24:00,,United Kingdom,-1,-7.95,16:24:00,07/02/2021
551457,2021-04-28 16:04:00,,United Kingdom,-3,0.0,16:04:00,28/04/2021
C545839,2021-03-07 13:33:00,15110.0,United Kingdom,-1,-8.5,13:33:00,07/03/2021
C579948,2021-12-01 10:56:00,16376.0,United Kingdom,-5,-9.49,10:56:00,01/12/2021
C544419,2021-02-18 15:16:00,12395.0,Belgium,-3,-14.85,15:16:00,18/02/2021
C577817,2021-11-22 09:17:00,13081.0,United Kingdom,-2,-12.9,09:17:00,22/11/2021
C540937,2021-01-12 12:09:00,14748.0,United Kingdom,-31,-103.96,12:09:00,12/01/2021
C558422,2021-06-29 11:54:00,16779.0,United Kingdom,-41,-65.97,11:54:00,29/06/2021
549167,2021-04-06 17:24:00,,United Kingdom,-8,0.0,17:24:00,06/04/2021
C574517,2021-11-04 13:40:00,17109.0,United Kingdom,-8,-7.68,13:40:00,04/11/2021
C545840,2021-03-07 13:35:00,13089.0,United Kingdom,-5,-54.75,13:35:00,07/03/2021
C543644,2021-02-10 17:50:00,17609.0,United Kingdom,-2,-8.3,17:50:00,10/02/2021
C545432,2021-03-02 15:15:00,14657.0,United Kingdom,-1,-9.95,15:15:00,02/03/2021
561918,2021-08-01 12:05:00,,United Kingdom,-6,0.0,12:05:00,01/08/2021
C540266,2021-01-06 11:05:00,,United Kingdom,-2,-493.38,11:05:00,06/01/2021
C574443,2021-11-04 11:41:00,13890.0,United Kingdom,-1,-4.95,11:41:00,04/11/2021
560428,2021-07-18 15:17:00,,United Kingdom,-169,0.0,15:17:00,18/07/2021
C577385,2021-11-18 16:53:00,14189.0,United Kingdom,-2,-3.3,16:53:00,18/11/2021
C558471,2021-06-29 15:38:00,12408.0,Belgium,-1,-1.65,15:38:00,29/06/2021
569466,2021-10-04 11:42:00,,United Kingdom,-2880,0.0,11:42:00,04/10/2021
556287,2021-06-10 09:22:00,,United Kingdom,-45,0.0,09:22:00,10/06/2021
579732,2021-11-30 14:24:00,,United Kingdom,-10,0.0,14:24:00,30/11/2021
C560990,2021-07-22 13:24:00,14056.0,United Kingdom,-6,-11.7,13:24:00,22/07/2021
562391,2021-08-04 16:02:00,,United Kingdom,-40,0.0,16:02:00,04/08/2021
561498,2021-07-27 14:10:00,,United Kingdom,-14,0.0,14:10:00,27/07/2021
C571858,2021-10-19 13:38:00,14257.0,United Kingdom,-5,-12.45,13:38:00,19/10/2021
C544682,2021-02-22 16:29:00,17511.0,United Kingdom,-5,-12.95,16:29:00,22/02/2021
C547237,2021-03-21 16:29:00,16080.0,United Kingdom,-24,-40.56,16:29:00,21/03/2021
C559808,2021-07-12 14:49:00,13743.0,United Kingdom,-1,-1.45,14:49:00,12/07/2021
558033,2021-06-24 12:15:00,,United Kingdom,-59,0.0,12:15:00,24/06/2021
C547725,2021-03-25 10:43:00,,United Kingdom,-811,-572.0,10:43:00,25/03/2021
C566780,2021-09-15 10:08:00,12997.0,United Kingdom,-3,-3.75,10:08:00,15/09/2021
C536383,2020-12-01 09:49:00,15311.0,United Kingdom,-1,-4.65,09:49:00,01/12/2020
542565,2021-01-28 14:52:00,,United Kingdom,-1,0.0,14:52:00,28/01/2021
C543042,2021-02-02 17:09:00,17337.0,United Kingdom,-12,-35.4,17:09:00,02/02/2021
552218,2021-05-06 15:15:00,,United Kingdom,-38,0.0,15:15:00,06/05/2021
C577345,2021-11-18 15:16:00,15563.0,United Kingdom,-8,-39.6,15:16:00,18/11/2021
551570,2021-05-03 11:13:00,,United Kingdom,-6,0.0,11:13:00,03/05/2021
C563716,2021-08-18 16:14:00,15706.0,United Kingdom,-1,-2.95,16:14:00,18/08/2021
C579891,2021-12-01 08:18:00,13644.0,United Kingdom,-7,-26.74,08:18:00,01/12/2021
C575630,2021-11-10 13:35:00,15830.0,United Kingdom,-6,-28.3,13:35:00,10/11/2021
571689,2021-10-18 14:28:00,,United Kingdom,-27,0.0,14:28:00,18/10/2021
C577147,2021-11-18 09:42:00,13396.0,United Kingdom,-5,-19.35,09:42:00,18/11/2021
C574027,2021-11-02 12:32:00,13394.0,United Kingdom,-176,-201.72,12:32:00,02/11/2021
C575157,2021-11-08 16:19:00,16379.0,United Kingdom,-2,-25.5,16:19:00,08/11/2021
C552213,2021-05-06 15:10:00,13499.0,United Kingdom,-6,-9.2,15:10:00,06/05/2021
C545511,2021-03-03 11:57:00,18198.0,United Kingdom,-1,-0.65,11:57:00,03/03/2021
C563221,2021-08-14 14:23:00,17611.0,United Kingdom,-3,-12.75,14:23:00,14/08/2021
C552458,2021-05-09 14:41:00,,United Kingdom,-1,-440.29,14:41:00,09/05/2021
C561227,2021-07-26 10:15:00,12431.0,Australia,-36,-38.16,10:15:00,26/07/2021
C544581,2021-02-21 14:32:00,,United Kingdom,-4,-267.93,14:32:00,21/02/2021
C577354,2021-11-18 15:50:00,14732.0,United Kingdom,-1,-6.25,15:50:00,18/11/2021
C545516,2021-03-03 12:11:00,14276.0,United Kingdom,-12,-76.3,12:11:00,03/03/2021
C536818,2020-12-02 17:09:00,16995.0,United Kingdom,-1,-1.25,17:09:00,02/12/2020
C543039,2021-02-02 16:31:00,16992.0,United Kingdom,-3,-12.45,16:31:00,02/02/2021
C581235,2021-12-08 10:34:00,15950.0,United Kingdom,-7,-60.25,10:34:00,08/12/2021
C543764,2021-02-11 15:16:00,17035.0,United Kingdom,-28,-45.2,15:16:00,11/02/2021
C554531,2021-05-24 17:30:00,12463.0,Belgium,-4,-5.4,17:30:00,24/05/2021
573590,2021-10-31 15:15:00,,United Kingdom,-657,0.0,15:15:00,31/10/2021
537014,2020-12-03 15:40:00,,United Kingdom,-20,0.0,15:40:00,03/12/2020
C553028,2021-05-12 19:39:00,15194.0,United Kingdom,-4,-5.9,19:39:00,12/05/2021
C550486,2021-04-18 14:16:00,16735.0,United Kingdom,-2,-3.3,14:16:00,18/04/2021
C537647,2020-12-07 15:41:00,,United Kingdom,-1,-5519.25,15:41:00,07/12/2020
C552698,2021-05-10 15:50:00,13448.0,United Kingdom,-1,-2.95,15:50:00,10/05/2021
C562160,2021-08-03 11:50:00,13106.0,United Kingdom,-4,-17.0,11:50:00,03/08/2021
C566785,2021-09-15 10:28:00,17071.0,United Kingdom,-5,-14.95,10:28:00,15/09/2021
C541498,2021-01-18 15:21:00,13693.0,United Kingdom,-1,-9.95,15:21:00,18/01/2021
C539065,2020-12-15 16:52:00,14898.0,United Kingdom,-8,-47.6,16:52:00,15/12/2020
C541825,2021-01-21 17:01:00,12652.0,France,-3,-5.45,17:01:00,21/01/2021
C580179,2021-12-02 11:58:00,13352.0,United Kingdom,-6,-8.7,11:58:00,02/12/2021
549137,2021-04-06 15:24:00,,United Kingdom,-7,0.0,15:24:00,06/04/2021
C573283,2021-10-28 13:57:00,18030.0,United Kingdom,-1,-9.95,13:57:00,28/10/2021
549139,2021-04-06 15:26:00,,United Kingdom,-91,0.0,15:26:00,06/04/2021
C542366,2021-01-27 12:54:00,13777.0,United Kingdom,-43,-115.44,12:54:00,27/01/2021
548889,2021-04-04 15:26:00,,United Kingdom,-17,0.0,15:26:00,04/04/2021
540679,2021-01-10 16:21:00,,United Kingdom,-1,0.0,16:21:00,10/01/2021
C566187,2021-09-09 13:03:00,14096.0,United Kingdom,-1,-110.45,13:03:00,09/09/2021
C555605,2021-06-06 11:38:00,15281.0,United Kingdom,-6,-27.9,11:38:00,06/06/2021
C574499,2021-11-04 13:14:00,14412.0,United Kingdom,-2,-8.7,13:14:00,04/11/2021
C575160,2021-11-08 16:23:00,14911.0,EIRE,-5,-14.09,16:23:00,08/11/2021
C558037,2021-06-24 12:33:00,,United Kingdom,-1,-4534.24,12:33:00,24/06/2021
C562086,2021-08-02 12:27:00,,United Kingdom,-1,-6721.37,12:27:00,02/08/2021
551435,2021-04-28 15:08:00,,United Kingdom,-5,0.0,15:08:00,28/04/2021
C575635,2021-11-10 13:45:00,12473.0,Germany,-2,-973.4,13:45:00,10/11/2021
540678,2021-01-10 16:21:00,,United Kingdom,-1,0.0,16:21:00,10/01/2021
C554486,2021-05-24 13:25:00,13168.0,United Kingdom,-2,-9.05,13:25:00,24/05/2021
C562159,2021-08-03 11:48:00,17389.0,United Kingdom,-12,-17.4,11:48:00,03/08/2021
573493,2021-10-31 11:57:00,,United Kingdom,-94,0.0,11:57:00,31/10/2021
542368,2021-01-27 12:59:00,,United Kingdom,-70,0.0,12:59:00,27/01/2021
C551865,2021-05-04 16:23:00,17644.0,United Kingdom,-15,-32.55,16:23:00,04/05/2021
C538122,2020-12-09 15:38:00,14696.0,United Kingdom,-1,-1.25,15:38:00,09/12/2020
C541416,2021-01-17 16:23:00,14606.0,United Kingdom,-1,-2.95,16:23:00,17/01/2021
C564711,2021-08-28 10:31:00,16768.0,United Kingdom,-3,-11.75,10:31:00,28/08/2021
C561240,2021-07-26 10:33:00,17677.0,United Kingdom,-1,-1.65,10:33:00,26/07/2021
C563594,2021-08-18 06:14:00,18248.0,United Kingdom,-5,-10.5,06:14:00,18/08/2021
C540846,2021-01-11 16:59:00,13162.0,United Kingdom,-50,-43.3,16:59:00,11/01/2021
572685,2021-10-25 14:01:00,,United Kingdom,-60,0.0,14:01:00,25/10/2021
C561379,2021-07-26 17:12:00,13668.0,United Kingdom,-3,-3.75,17:12:00,26/07/2021
567149,2021-09-16 15:29:00,,United Kingdom,-9,0.0,15:29:00,16/09/2021
C557512,2021-06-20 16:52:00,15700.0,United Kingdom,-29,-32.65,16:52:00,20/06/2021
C539195,2020-12-16 12:05:00,12748.0,United Kingdom,-5,-42.5,12:05:00,16/12/2020
C558258,2021-06-27 17:28:00,13014.0,United Kingdom,-4,-25.2,17:28:00,27/06/2021
566121,2021-09-09 10:56:00,,United Kingdom,-682,0.0,10:56:00,09/09/2021
C576229,2021-11-14 13:13:00,13816.0,Germany,-3,-8.67,13:13:00,14/11/2021
C551179,2021-04-26 17:29:00,16422.0,United Kingdom,-15,-3.6,17:29:00,26/04/2021
C542744,2021-01-31 16:32:00,16191.0,United Kingdom,-12,-10.2,16:32:00,31/01/2021
C541651,2021-01-20 11:48:00,,United Kingdom,-1,-1283.8,11:48:00,20/01/2021
569378,2021-10-03 16:31:00,,United Kingdom,-5,0.0,16:31:00,03/10/2021
556690,2021-06-14 10:37:00,,United Kingdom,-9600,0.0,10:37:00,14/06/2021
550970,2021-04-21 17:02:00,,United Kingdom,-11,0.0,17:02:00,21/04/2021
C551513,2021-04-28 19:52:00,16592.0,United Kingdom,-5,-15.2,19:52:00,28/04/2021
C553914,2021-05-19 19:50:00,18109.0,United Kingdom,-7,-50.45,19:50:00,19/05/2021
C543775,2021-02-11 16:10:00,13102.0,United Kingdom,-6,-7.5,16:10:00,11/02/2021
C561233,2021-07-26 10:24:00,17422.0,United Kingdom,-33,-29.01,10:24:00,26/07/2021
542529,2021-01-28 13:08:00,,United Kingdom,-1,0.0,13:08:00,28/01/2021
C556327,2021-06-10 11:22:00,17659.0,United Kingdom,-36,-30.6,11:22:00,10/06/2021
572692,2021-10-25 14:16:00,,United Kingdom,-82,0.0,14:16:00,25/10/2021
C550174,2021-04-14 17:07:00,16394.0,United Kingdom,-22,-11.82,17:07:00,14/04/2021
C555274,2021-06-01 16:34:00,14911.0,EIRE,-1,-7.5,16:34:00,01/06/2021
C572410,2021-10-24 11:58:00,16742.0,United Kingdom,-190,-464.9,11:58:00,24/10/2021
C546022,2021-03-08 17:28:00,14507.0,United Kingdom,-12,-15.0,17:28:00,08/03/2021
C555346,2021-06-02 11:54:00,12710.0,Germany,-2,-18.45,11:54:00,02/06/2021
C558249,2021-06-27 16:59:00,17562.0,United Kingdom,-4,-15.0,16:59:00,27/06/2021
C564996,2021-08-31 16:10:00,17677.0,United Kingdom,-1,-1.65,16:10:00,31/08/2021
C562622,2021-08-08 12:37:00,15299.0,United Kingdom,-1,-48.0,12:37:00,08/08/2021
C560396,2021-07-18 13:49:00,18087.0,United Kingdom,-288,-244.8,13:49:00,18/07/2021
570873,2021-10-12 16:41:00,,United Kingdom,-40,0.0,16:41:00,12/10/2021
C559347,2021-07-07 17:22:00,18072.0,United Kingdom,-242,-247.44,17:22:00,07/07/2021
573120,2021-10-27 16:21:00,,United Kingdom,-1,0.0,16:21:00,27/10/2021
C549955,2021-04-13 13:38:00,12359.0,Cyprus,-4,-35.8,13:38:00,13/04/2021
C546323,2021-03-11 09:48:00,13975.0,United Kingdom,-7,-23.05,09:48:00,11/03/2021
C554867,2021-05-27 10:48:00,13050.0,United Kingdom,-5,-18.05,10:48:00,27/05/2021
552221,2021-05-06 15:20:00,,United Kingdom,-38,0.0,15:20:00,06/05/2021
545554,2021-03-03 15:12:00,,United Kingdom,-70,0.0,15:12:00,03/03/2021
C574955,2021-11-08 09:56:00,15066.0,United Kingdom,-38,-133.0,09:56:00,08/11/2021
547597,2021-03-24 11:21:00,,United Kingdom,-18,0.0,11:21:00,24/03/2021
C568370,2021-09-26 16:43:00,15154.0,United Kingdom,-7,-56.15,16:43:00,26/09/2021
C553561,2021-05-17 17:24:00,15596.0,United Kingdom,-2,-16.9,17:24:00,17/05/2021
C544424,2021-02-18 15:29:00,18093.0,United Kingdom,-11,-23.1,15:29:00,18/02/2021
549170,2021-04-06 17:25:00,,United Kingdom,-4,0.0,17:25:00,06/04/2021
C560331,2021-07-18 11:20:00,17706.0,United Kingdom,-2,-9.2,11:20:00,18/07/2021
570599,2021-10-11 12:00:00,,United Kingdom,-365,0.0,12:00:00,11/10/2021
549144,2021-04-06 15:28:00,,United Kingdom,-14,0.0,15:28:00,06/04/2021
C546623,2021-03-15 11:36:00,17954.0,United Kingdom,-1,-2.55,11:36:00,15/03/2021
C542916,2021-02-01 16:21:00,15940.0,United Kingdom,-1,-4.0,16:21:00,01/02/2021
543265,2021-02-04 17:23:00,,United Kingdom,-4,0.0,17:23:00,04/02/2021
C559294,2021-07-07 12:29:00,17861.0,United Kingdom,-20,-41.6,12:29:00,07/07/2021
C545454,2021-03-02 17:04:00,15189.0,United Kingdom,-9,-92.55,17:04:00,02/03/2021
C566953,2021-09-15 16:37:00,15804.0,United Kingdom,-29,-63.79,16:37:00,15/09/2021
C573771,2021-11-01 10:13:00,16164.0,United Kingdom,-1,-19.95,10:13:00,01/11/2021
C554154,2021-05-23 11:24:00,12757.0,Portugal,-1,-1241.98,11:24:00,23/05/2021
C573541,2021-10-31 12:57:00,14738.0,United Kingdom,-1,-19.95,12:57:00,31/10/2021
C577163,2021-11-18 10:27:00,16678.0,United Kingdom,-12,-39.0,10:27:00,18/11/2021
C555877,2021-06-07 15:28:00,16218.0,United Kingdom,-11,-29.81,15:28:00,07/06/2021
556069,2021-06-08 14:41:00,,United Kingdom,-34,0.0,14:41:00,08/06/2021
C571859,2021-10-19 13:39:00,15159.0,United Kingdom,-14,-13.38,13:39:00,19/10/2021
578327,2021-11-23 17:55:00,,United Kingdom,-504,0.0,17:55:00,23/11/2021
C578280,2021-11-23 13:53:00,17841.0,United Kingdom,-16,-11.1,13:53:00,23/11/2021
C545439,2021-03-02 15:58:00,14243.0,United Kingdom,-4,-15.0,15:58:00,02/03/2021
563700,2021-08-18 13:55:00,,United Kingdom,-553,0.0,13:55:00,18/08/2021
565057,2021-08-31 17:12:00,,United Kingdom,-110,0.0,17:12:00,31/08/2021
C538052,2020-12-09 13:28:00,15181.0,United Kingdom,-1,-4.95,13:28:00,09/12/2020
565306,2021-09-02 12:20:00,,United Kingdom,-252,0.0,12:20:00,02/09/2021
C549731,2021-04-11 16:36:00,13266.0,United Kingdom,-51,-21.61,16:36:00,11/04/2021
561924,2021-08-01 12:27:00,,United Kingdom,-197,0.0,12:27:00,01/08/2021
554313,2021-05-23 15:28:00,,United Kingdom,-63,0.0,15:28:00,23/05/2021
C568911,2021-09-29 13:44:00,15050.0,United Kingdom,-36,-15.12,13:44:00,29/09/2021
580087,2021-12-01 14:27:00,,United Kingdom,-2,0.0,14:27:00,01/12/2021
C567348,2021-09-19 15:57:00,15755.0,United Kingdom,-20,-18.12,15:57:00,19/09/2021
C569916,2021-10-06 17:00:00,13777.0,United Kingdom,-8,-10.0,17:00:00,06/10/2021
C551316,2021-04-27 15:12:00,15220.0,United Kingdom,-16,-20.04,15:12:00,27/04/2021
C552455,2021-05-09 14:38:00,,United Kingdom,-1,-587.08,14:38:00,09/05/2021
C539598,2020-12-20 13:54:00,14299.0,United Kingdom,-23,-240.85,13:54:00,20/12/2020
542884,2021-02-01 13:08:00,,United Kingdom,-52,0.0,13:08:00,01/02/2021
C557405,2021-06-20 11:28:00,12708.0,Germany,-8,-35.14,11:28:00,20/06/2021
C572398,2021-10-24 11:55:00,,United Kingdom,-2,-174.05,11:55:00,24/10/2021
C562097,2021-08-02 13:19:00,15311.0,United Kingdom,-12,-33.76,13:19:00,02/08/2021
C554541,2021-05-24 17:50:00,13078.0,United Kingdom,-3,-32.85,17:50:00,24/05/2021
C564899,2021-08-31 11:31:00,14646.0,Netherlands,-768,-465.6,11:31:00,31/08/2021
C537602,2020-12-07 12:45:00,17511.0,United Kingdom,-18,-76.32,12:45:00,07/12/2020
C555885,2021-06-07 15:50:00,14842.0,United Kingdom,-2,-12.25,15:50:00,07/06/2021
553395,2021-05-16 16:47:00,,United Kingdom,-30,0.0,16:47:00,16/05/2021
C574510,2021-11-04 13:25:00,15110.0,United Kingdom,-4,-14.4,13:25:00,04/11/2021
C541705,2021-01-21 10:29:00,13854.0,United Kingdom,-4,-34.0,10:29:00,21/01/2021
549455,2021-04-08 14:18:00,,United Kingdom,-10,0.0,14:18:00,08/04/2021
C578003,2021-11-22 12:31:00,13832.0,United Kingdom,-3,-11.25,12:31:00,22/11/2021
549514,2021-04-08 15:09:00,,United Kingdom,-3,0.0,15:09:00,08/04/2021
C569982,2021-10-06 19:39:00,15365.0,United Kingdom,-1,-218.72,19:39:00,06/10/2021
C560585,2021-07-19 15:47:00,13941.0,United Kingdom,-21,-124.95,15:47:00,19/07/2021
567862,2021-09-22 14:02:00,,United Kingdom,-4,0.0,14:02:00,22/09/2021
C579912,2021-12-01 08:54:00,17044.0,United Kingdom,-11,-15.95,08:54:00,01/12/2021
555330,2021-06-02 11:11:00,,United Kingdom,-125,0.0,11:11:00,02/06/2021
